datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2016-06-29 15:00:00,2016-06-29 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,SELL,CLOSE,15863982740407,0,3217.271481,1436,2240.44,15863982730409,3217.271481
2016-07-01 15:00:00,2016-07-01 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,BUY,OPEN,15863982740408,0,3216.58494525,1369,2349.587,15863982730410,3216.58494525
2016-07-13 15:00:00,2016-07-13 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,SELL,CLOSE,15863982740409,0,3443.5428990000005,1369,2515.371,15863982730411,3443.5428990000005
2016-07-15 15:00:00,2016-07-15 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,BUY,OPEN,15863982740410,0,3442.6344435000005,1362,2527.632,15863982730412,3442.6344435000005
2016-07-19 15:00:00,2016-07-19 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,SELL,CLOSE,15863982740411,0,3127.7318715,1362,2296.426,15863982730414,3127.7318715
2016-07-21 15:00:00,2016-07-21 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,BUY,OPEN,15863982740412,0,3127.5616950000003,1305,2396.599,15863982730415,3127.5616950000003
2016-07-22 15:00:00,2016-07-22 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,SELL,CLOSE,15863982740413,0,3013.7963625000007,1305,2309.423,15863982730416,3013.7963625000007
2016-07-28 15:00:00,2016-07-28 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,BUY,OPEN,15863982740414,0,3013.9533,1215,2480.62,15863982730417,3013.9533
2016-07-29 15:00:00,2016-07-29 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,SELL,CLOSE,15863982740415,0,2929.8473550000003,1215,2411.397,15863982730418,2929.8473550000003
2016-08-02 15:00:00,2016-08-02 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,BUY,OPEN,15863982740416,0,2929.5422025,1165,2514.628,15863982730419,2929.5422025
2016-08-04 15:00:00,2016-08-04 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,SELL,CLOSE,15863982740417,0,2857.0305637500005,1165,2452.387,15863982730420,2857.0305637500005
2016-08-08 15:00:00,2016-08-08 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,BUY,OPEN,15863982740418,0,2855.3786662499997,1095,2607.652,15863982730421,2855.3786662499997
2016-08-17 15:00:00,2016-08-17 15:00:00,RB1610,ÂÝÎÆ¸Ö1610,SELL,CLOSE,15863982740419,0,2834.2462612500003,1095,2588.353,15863982730422,2834.2462612500003
2016-08-19 15:00:00,2016-08-19 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,BUY,OPEN,15863982740420,0,2834.6764919999996,1104,2567.642,15863982730423,2834.6764919999996
2016-08-26 15:00:00,2016-08-26 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,SELL,CLOSE,15863982740421,0,2761.5174479999996,1104,2501.374,15863982730424,2761.5174479999996
2016-08-30 15:00:00,2016-08-30 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,SELL,OPEN,15863982740422,0,2757.9683355,1139,2421.394,15863982730425,2757.9683355
2016-09-05 15:00:00,2016-09-05 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,BUY,CLOSE,15863982740423,0,2775.2976510000003,1139,2436.609,15863982730426,2775.2976510000003
2016-09-07 15:00:00,2016-09-07 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,SELL,OPEN,15863982740424,0,2741.7643875,1175,2333.416,15863982730427,2741.7643875
2016-09-20 15:00:00,2016-09-20 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,BUY,CLOSE,15863982740425,0,2660.8650500000003,1175,2264.566,15863982730428,2660.8650500000003
2016-09-22 15:00:00,2016-09-22 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,SELL,OPEN,15863982740426,0,2821.93434,1238,2279.43,15863982730429,2821.93434
2016-09-23 15:00:00,2016-09-23 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,BUY,CLOSE,15863982740427,0,2859.2566355,1238,2309.577,15863982730430,2859.2566355
2016-09-27 15:00:00,2016-09-27 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,SELL,OPEN,15863982740428,0,2783.7288937500007,1225,2272.432,15863982730431,2783.7288937500007
2016-10-11 15:00:00,2016-10-11 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,BUY,CLOSE,15863982740429,0,2865.99131875,1225,2339.585,15863982730432,2865.99131875
2016-10-17 15:00:00,2016-10-17 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,BUY,OPEN,15863982740430,0,2701.51621025,1111,2431.608,15863982730433,2701.51621025
2016-10-26 15:00:00,2016-10-26 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,SELL,CLOSE,15863982740431,0,2814.5701814999998,1111,2533.367,15863982730434,2814.5701814999998
2016-10-28 15:00:00,2016-10-28 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,BUY,OPEN,15863982740432,0,2813.859289,1087,2588.647,15863982730435,2813.859289
2016-11-08 15:00:00,2016-11-08 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,SELL,CLOSE,15863982740433,0,3081.9613170000002,1087,2835.291,15863982730436,3081.9613170000002
2016-11-10 15:00:00,2016-11-10 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,BUY,OPEN,15863982740434,0,3080.36689925,1031,2987.747,15863982730437,3080.36689925
2016-11-14 15:00:00,2016-11-14 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,SELL,CLOSE,15863982740435,0,3035.53592625,1031,2944.264,15863982730438,3035.53592625
2016-11-18 15:00:00,2016-11-18 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,BUY,OPEN,15863982740436,0,3036.0988350000007,1095,2772.693,15863982730439,3036.0988350000007
2016-11-21 15:00:00,2016-11-21 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,SELL,CLOSE,15863982740437,0,2971.0870425000003,1095,2713.322,15863982730440,2971.0870425000003
2016-11-23 15:00:00,2016-11-23 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,BUY,OPEN,15863982740438,0,2969.5121925,1005,2954.738,15863982730441,2969.5121925
2016-11-28 15:00:00,2016-11-28 15:00:00,RB1701,ÂÝÎÆ¸Ö1701,SELL,CLOSE,15863982740439,0,3203.139015,1005,3187.203,15863982730442,3203.139015
2016-11-28 15:00:00,2016-11-28 15:00:00,RB1705,ÂÝÎÆ¸Ö1705,BUY,OPEN,15863982740440,0,3349.497165,1005,3332.833,15863982730443,3349.497165
2016-11-29 15:00:00,2016-11-29 15:00:00,RB1705,ÂÝÎÆ¸Ö1705,SELL,CLOSE,15863982740441,0,3076.5406725,1005,3061.235,15863982730444,3076.5406725
2016-12-05 15:00:00,2016-12-05 15:00:00,RB1705,ÂÝÎÆ¸Ö1705,BUY,OPEN,15863982740442,0,2929.188114,914,3204.801,15863982730445,2929.188114
2016-12-09 15:00:00,2016-12-09 15:00:00,RB1705,ÂÝÎÆ¸Ö1705,SELL,CLOSE,15863982740443,0,3056.5656675,914,3344.164,15863982730446,3056.5656675
2016-12-13 15:00:00,2016-12-13 15:00:00,RB1705,ÂÝÎÆ¸Ö1705,BUY,OPEN,15863982740444,0,3057.12409,872,3505.876,15863982730447,3057.12409
2016-12-14 15:00:00,2016-12-14 15:00:00,RB1705,ÂÝÎÆ¸Ö1705,SELL,CLOSE,15863982740445,0,2942.26425,872,3374.156,15863982730448,2942.26425
2016-12-20 15:00:00,2016-12-20 15:00:00,RB1705,ÂÝÎÆ¸Ö1705,SELL,OPEN,15863982740446,0,2939.9248350000003,930,3161.209,15863982730449,2939.9248350000003
2016-12-27 15:00:00,2016-12-27 15:00:00,RB1705,ÂÝÎÆ¸Ö1705,BUY,CLOSE,15863982740447,0,2796.278895,930,3006.751,15863982730450,2796.278895
2016-12-29 15:00:00,2016-12-29 15:00:00,RB1705,ÂÝÎÆ¸Ö1705,SELL,OPEN,15863982740448,0,3084.06879,1045,2951.262,15863982730451,3084.06879
